waterid,demtarea,rchname,station_id,station_name,staid,huc2,standardResids,Resids,leverage,leverageCrit,CooksD,CooksDpvalue,weight,tiarea,residCheck
90564,487.2,BOIS BRULE R,163002,BOIS BRULE RIVER,2,4,-0.776089060653478,-0.447462926170715,0.0210269893406993,0.0169491525423729,0.00323421962542663,0.999998232004265,1,487.2,0.776089060653478
90583,332.05,KEWAUNEE R,313038,KEWAUNEE RIVER NEAR KEWAUNEE WI,3,4,0.372102036665614,0.214771996747881,0.0189052733947582,0.0169491525423729,0.000667015803473427,0.999999965691465,1,332.05,0.372102036665614
90253,791.93,CLINTON R,4161820,CLINTON RIVER AT STERLING HEIGHTS MI,14,4,-1.14928084569941,-0.650309765787338,0.0570949962275921,0.0169491525423729,0.0199950481437807,0.999836958557415,1,791.93,1.14928084569941
65164,1956.9,CLINTON R,4165500,CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS MI,15,4,-0.184763081872319,-0.106482904330486,0.0218417851834657,0.0169491525423729,0.000190567759923402,0.999999998501842,1,1164.97,0.184763081872319
90281,636.15,CHAGRIN R,4209000,Chagrin River at Willoughby OH,25,4,-0.733887839892791,-0.42061455697497,0.0326381846026659,0.0169491525423729,0.00454293419577587,0.999995875445321,1,636.15,0.733887839892791
65146,3487.42,ONTONAGON R,4040000,ONTONAGON RIVER NEAR ROCKLAND MI,37,4,-0.385301958292172,-0.222380668291571,0.0189946962750671,0.0169491525423729,0.000718626849731314,0.999999958668596,1,3487.42,0.385301958292172
65685,3777.68,MANISTIQUE R,4057005,MANISTIQUE RIVER AT MANISTIQUE MI,38,4,0.858756045382792,0.496081337970887,0.0172435779098723,0.0169491525423729,0.00323490191125657,0.999998231073853,1,3777.68,0.858756045382792
90052,664.39,REED CR,3167000,REED CREEK AT GRAHAMS FORGE VA,58,5,-0.351355258177789,-0.201077235280357,0.0354769255649435,0.0169491525423729,0.00113518404447286,0.999999870472506,1,664.39,0.351355258177789
90646,196.83,FOX CR,9-FXC000.84,LOW WATER BRIDGE OFF RT 711APPROX .75 MI W. FOX,59,5,-0.106541274802162,-0.061461238021888,0.0199537840871749,0.0169491525423729,5.77769349616192e-05,0.999999999924156,1,196.83,0.106541274802162
90643,180.51,CROOKED CR,9-CRK003.00,Crooked Creek RT. 635 BRIDGE AT INTERSECTION WITH,60,5,-0.350364416848533,-0.201326741214368,0.0276051088533728,0.0169491525423729,0.000871217899250545,0.99999993313184,1,180.51,0.350364416848533
90053,798.17,LITTLE R,3170000,LITTLE RIVER AT GRAYSONTOWN VA,61,5,-0.742426219941711,-0.426421875309915,0.0284792631639096,0.0169491525423729,0.0040394597492813,0.999996922223254,1,798.17,0.742426219941711
90650,503.96,WOLF CR,9-WFC016.45,Wolf Creek at PRIVATELY OWNED LOW WATER BR OFF RT,63,5,-0.218868616904098,-0.126334241282841,0.018805981700067,0.0169491525423729,0.000229534574953639,0.999999997614805,1,503.96,0.218868616904098
90066,693.14,ELK R,3194700,ELK RIVER BELOW WEBSTER SPRINGS WV,66,5,1.09073605170438,0.627404953417036,0.0256022411950896,0.0169491525423729,0.00781485731287685,0.99998408576694,1,693.14,1.09073605170438
90892,332.57,GUYANDOTTE R CLEAR FK,1RDBW0015,Clear Fork of Guyandot River,72,5,0.176474090893814,0.101809553131195,0.0198447244945647,0.0169491525423729,0.000157634802680966,0.999999999067626,1,332.57,0.176474090893814
90930,748.94,LICKING R N FK,PRI060,NORTH FORK LICKING RIVER NEAR MILFORD,90,5,1.26233225572528,0.72515153076046,0.0281708920404057,0.0169491525423729,0.0115477683818102,0.999958041747795,1,748.94,1.26233225572528
90915,669.89,HINKSTON CR,PRI102,HINKSTON CREEK AT RUDDLES MILLS,91,5,1.40355409025026,0.794921677215678,0.0553518073133006,0.0169491525423729,0.0288575877374669,0.999598442190847,1,669.89,1.40355409025026
90122,1400.48,KENTUCKY R MIDDLE FK,3281000,MIDDLE FORK KENTUCKY RIVER AT TALLEGA KY,92,5,-0.415954830897727,-0.240131026826349,0.0185143896493569,0.0169491525423729,0.000815939234247526,0.999999943233762,1,1400.48,0.415954830897727
90877,824.08,DIX R,3285000,DIX RIVER NEAR DANVILLE KY,95,5,1.30335408022168,0.747979194355716,0.0300844329330573,0.0169491525423729,0.0131726374958453,0.999941858316718,1,824.08,1.30335408022168
90697,251.88,S ELKHORN CR,PRI034,SOUTH ELKHORN CREEK NEAR MIDWAY,96,5,2.27624883096136,1.30730138905056,0.028614313732569,0.0169491525423729,0.0381567270190879,0.999206031367123,1,251.88,2.27624883096136
90129,1133.83,EAGLE CR,3291500,EAGLE CREEK AT GLENCOE KY,98,5,0.561874850912425,0.322565202402972,0.0294105462796493,0.0169491525423729,0.0023915899492798,0.999999167408337,1,1133.83,0.561874850912425
90825,1338.39,CUMBERLAND R,PRI086,CUMBERLAND RIVER AT CALVIN,125,5,0.828514411346258,0.477795662770939,0.0205912085127053,0.0169491525423729,0.00360792898797543,0.999997677740859,1,1338.39,0.828514411346258
90203,608.07,STONES R W FK,3428500,WEST FORK STONES RIVER NEAR SMYRNA TN,127,5,-0.0246130699636376,-0.0142101885753494,0.0183699695898309,0.0169491525423729,2.83421102047561e-06,0.999999999999959,1,608.07,0.0246130699636376
