waterid,demtarea,rchname,station_id,station_name,staid,huc2,standardResids,Resids,leverage,leverageCrit,CooksD,CooksDpvalue,weight,tiarea,residCheck
90583,332.05,KEWAUNEE R,313038,KEWAUNEE RIVER NEAR KEWAUNEE WI,3,4,-0.480333901526143,-0.217192877519697,0.047334728827738,0.0338983050847458,0.00143296654953364,0.999999999997302,1,332.05,0.480333901526143
90223,313.15,RED R,4077630,RED RIVER AT MORGAN ROAD NEAR MORGAN WI,6,4,-0.307305982183342,-0.139262868054169,0.0431049768409983,0.0338983050847458,0.000531759383657524,0.999999999999969,1,313.15,0.307305982183342
90697,251.88,S ELKHORN CR,PRI034,SOUTH ELKHORN CREEK NEAR MIDWAY,96,5,1.72025622192396,0.774309026074489,0.0559868936680458,0.0338983050847458,0.0219383840954156,0.999999462623272,1,251.88,1.72025622192396
90140,805.33,WABASH R,3322500,WABASH RIVER NEAR NEW CORYDON IND,100,5,1.6643905009442,0.754321307436653,0.0429426811003579,0.0338983050847458,0.0155371613961186,0.999999883488014,1,805.33,1.6643905009442
91069,123.97,STILLWATER CR,1PESW0008,STILLWATER CREEK,141,5,-3.15290347942053,-1.45147692860425,0.0125057456666433,0.0338983050847458,0.0157364359794025,0.999999876702369,1,123.97,3.15290347942053
91481,1614.31,MISSISSIPPI R,MSU1292-BB15E67,MISSISSIPPI R AT BR ON CSAH-8 7 MI E OF BEMIDJI,143,7,-1.20740958452947,-0.549762443541781,0.0340012751579119,0.0338983050847458,0.00641413213890433,0.999999997750576,1,1614.31,1.20740958452947
90355,3223.39,COTTONWOOD R,5317000,COTTONWOOD RIVER NEAR NEW ULM MN,147,7,3.00066238091959,1.36912327123403,0.0299670373259161,0.0338983050847458,0.0347697522953068,0.999995930262251,1,3223.39,3.00066238091959
90552,1728.86,BLACK R,103094,BLACK RIVER,158,7,-1.19839391705176,-0.545111709163743,0.0359324059557491,0.0338983050847458,0.00669095359132708,0.999999997282316,1,1728.86,1.19839391705176
90591,576.85,BIG EAU PLEINE R,373325,BIG EAU PLEINE RIVER AT STRATFORD WI,170,7,-0.741624443613528,-0.337074699902056,0.0374575388178749,0.0338983050847458,0.00267545361211018,0.999999999955405,1,576.85,0.741624443613528
91203,812.92,S SKUNK R,10850003,South Skunk River Upstream of Ames,181,7,3.34196804153928,1.51434460253506,0.0432895939881709,0.0338983050847458,0.063170979787763,0.999946196796331,1,812.92,3.34196804153928
90619,483.54,FOX R,683096,Fox (IL) R. below Waukesha,226,7,0.291688369163677,0.132470670698211,0.0389700985588066,0.0338983050847458,0.000431263637191013,0.999999999999988,1,483.54,0.291688369163677
91431,2325.18,POMME DE TERRE R,5294000,POMME DE TERRE RIVER AT APPLETON MN,243,7,-3.01689870730863,-1.39283365481579,0.00685490727621694,0.0338983050847458,0.00785272437831041,0.999999994438208,1,2325.18,3.01689870730863
21272,2037.16,WISCONSIN R,443003,WISCONSIN RIVER BRIDGE AT MCNAUGHTON,268,7,0.569597179086145,0.257310423572182,0.049143992566065,0.0338983050847458,0.00209604863071783,0.999999999985098,1,2037.16,0.569597179086145
90337,2327.27,DES LACS R,5116500,DES LACS RIVER AT FOXHOLM ND,289,9,-3.13272911277357,-1.36262780090365,0.11845505489551,0.0338983050847458,0.16484084721303,0.997224668440881,1,2327.27,3.13272911277357
90323,2013.7,BALDHILL CR,5057200,BALDHILL CREEK NR DAZEY ND,290,9,-1.6140018588884,-0.543175575973132,0.472274523375138,0.0338983050847458,0.291410054249123,0.977154687777611,1,2013.7,1.6140018588884
65559,724.79,TURTLE R,5082625,TURTLE RIVER AT TURTLE R STATE PARK NR ARVILLA ND,292,9,-2.15432409027318,-0.922986047791403,0.144728793545827,0.0338983050847458,0.0981709919591377,0.999656150085059,1,724.79,2.15432409027318
91491,2799.61,THIEF R,5076000,THIEF RIVER NEAR THIEF RIVER FALLS MN,296,9,3.07901130240357,1.41685025868281,0.0133548253510881,0.0338983050847458,0.0160402006205669,0.999999865776292,1,2799.61,3.07901130240357
65183,488,BEAVER CR,5064900,BEAVER CREEK NR FINLEY ND,302,9,-4.97121669022794,-2.28292938758112,0.0173582229120878,0.0338983050847458,0.0545689299822411,0.999971255874388,1,488,4.97121669022794
65653,16887.5,RED R,5053800,RED RIVER OF THE NORTH ABOVE FARGO ND,312,9,-4.13959483240776,-1.90500052480141,0.0132430773365995,0.0338983050847458,0.0287477870141717,0.99999823156665,1,6358.85,4.13959483240776
65604,246.44,DUCK CR,4072050,DUCK CREEK AT SEMINARY ROAD NEAR ONEIDA WI,315,4,-0.127691658858984,-0.057773705482667,0.0461698563431348,0.0338983050847458,9.86557837306839e-05,1,1,246.44,0.127691658858984
91147,449.42,NIMISHILLEN CR,601940,NIMISHILLEN CRK DST N. INDUSTRY - HOWENSTINE RD.,318,5,0.908469090590222,0.413164854601842,0.0362551131531576,0.0338983050847458,0.00388094512694164,0.999999999763261,1,449.42,0.908469090590222
90635,15280.29,FOX R,713002,Fox R. at Neenah and Menasha,349,4,2.32352757644557,0.996973358656644,0.142158408402133,0.0338983050847458,0.11183329712049,0.999412212006014,1,5481.37,2.32352757644557
90317,5728.82,SHEYENNE R,5056000,SHEYENNE RIVER NR WARWICK ND,371,9,-3.23001953900181,-1.37022132552476,0.161492791083171,0.0338983050847458,0.251169355816424,0.986483217707932,1,5728.82,3.23001953900181
90332,456.85,LITTLE S PEMBINA R,5099400,LITTLE SOUTH PEMBINA RIVER NR WALHALLA ND,372,9,-0.0551167491199033,-0.0249574279057718,0.0446376614779547,0.0338983050847458,1.77423245318085e-05,1,1,456.85,0.0551167491199033
