, , , , , , , , , , , , , 
EigenValues,4.40696701408495,2.16439249110107,1.30995897685641,0.919749721841367,0.862827486853903,0.839508718284479,0.69095610344693,0.583745666326224,0.420418811240515,0.324996773109514,0.264489990550009,0.128779510335573,0.0832087359690544
point,-0.146686259611161,-0.0609165878416081,0.347835708348009,-0.389412389930948,0.825650387071174,-0.040956700448445,-0.0671670021848375,-0.0879400542600559,0.0438071509009469,-0.0538280990751118,-0.00822135028414014,-0.0329601775512467,0.0234361729034585
ndep,-0.27848419409419,-0.0982966737677314,0.547570019231054,0.171456818126212,-0.242076259487184,0.0294374328841855,-0.200311523761686,-0.0948772471256886,-0.197473304828201,-0.535702383451535,-0.190309008425528,0.318117515559594,-0.10756882698119
MANC_N,-0.371561292004671,-0.0346114595619033,0.00878209844970435,0.0283469672723569,-0.0902118756346163,0.185715885774756,-0.250779611031327,0.13907247879679,0.819404045731487,0.0170277906270722,0.22853597374783,0.0840286956146846,-0.0632533646806742
FARM_N,-0.432779257470962,-0.158868877862295,-0.114325828473484,-0.000612221602490109,-0.0580441540191559,-0.0273955933455126,0.00238786507641224,-0.0304114422748365,-0.0317962134432535,0.166269171860719,-0.390976190793947,0.00557100608904387,0.766675922035928
Fixation,-0.434173897149209,-0.0338521952886474,-0.135406182391028,-0.0267767966861925,-0.0144390311968757,0.000435480044706843,-0.030631395589631,-0.0271033074554194,-0.0857698008880632,0.29791337127862,-0.516941730207949,-0.246613540547057,-0.604365660473725
ldrainden,0.372641076382831,-0.0579795778035031,-0.0798311512480821,0.205079246636141,0.138900293843318,0.0412934260134243,0.308909024623236,-0.289779340365049,0.468199039935995,-0.300790978498005,-0.54699045121618,-0.000731101462144154,-0.00815808849913838
PPT30MEAN,0.153066470750264,-0.531729928149528,0.33847978188934,0.0266409619457334,-0.197359614771223,0.0343589444751367,-0.11630212366244,-0.204439263755623,0.0504406008166087,0.0675195345554322,0.122384793519767,-0.676326855287405,0.0600290735755081
meanTemp,0.106003523541226,-0.607442543128989,0.0663329413251858,0.00794796632354481,-0.00185411718856829,-0.100834459816606,0.153712256545436,-0.138597179083163,0.0185215822336195,0.43900202995287,0.057724584274816,0.589613805439627,-0.135142591788333
tiles_perc,-0.221655593984315,-0.193735662412115,-0.505140771747532,-0.31700452827239,-0.0546745774801943,0.158315407165864,0.0170235665113072,-0.567923858203868,-0.101183397549452,-0.362385685173604,0.246512247277911,0.0249798432446112,-0.0619845710699009
soil_CLAYAVE,-0.104208086679829,-0.466072312401561,-0.266388058078044,0.0410769015127917,0.116717300893814,-0.301138898238345,0.189385628171915,0.60953904796996,-0.025093475206408,-0.414233675732881,0.0310884529958052,-0.0986744971626437,-0.0680636799716968
rchdecay1,0.224526440278194,-0.0896644291727337,0.0746327786947712,-0.662358376523607,-0.249163832898655,0.504011589935831,0.0438782420258936,0.329994071282272,-0.000154333551716946,-0.0387488227631465,-0.251108636259036,0.0752144737383922,0.0106560866797578
rchdecay2,0.256028621247761,0.0104149036023069,-0.137089072724406,-0.314501716735425,-0.13814415238489,-0.594161441637139,-0.616684999768019,-0.0593821037864595,0.119088014510094,-0.035584511562623,-0.199987356429889,0.0723785569034804,0.00400893316911126
iresload,0.193871798534696,-0.202617398441348,-0.268067421839316,0.367151314705758,0.303246638633106,0.475770648261006,-0.583582603707475,0.103874528223458,-0.179296942647616,0.000444869774529427,-0.0953995611990608,0.0590361417945072,0.0170570988321261
