waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,huc2,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,point_Jgradient,ndep_Jgradient,MANC_N_Jgradient,FARM_N_Jgradient,Fixation_Jgradient,ldrainden_Jgradient,PPT30MEAN_Jgradient,meanTemp_Jgradient,tiles_perc_Jgradient,soil_CLAYAVE_Jgradient,rchdecay1_Jgradient,rchdecay2_Jgradient,iresload_Jgradient,huc2,huc4
65144,65144,1159.37,NEMADJI R,4024430,NEMADJI RIVER NEAR SOUTH SUPERIOR WI,1,4,376632.5467,313720.165767688,324.859662316603,270.59538004924,0.182768638214922,0.458627336260165,0.0457261704509511,0.0550847457627119,0.00077529742056331,1,0.187096287125364,1,1159.37,0.182731444916582,1.20053661765211,1.20049196656589,46.63326,-92.0943,0,-1.71012510874906,-0.262244112315727,0.0649537188715315,0.00135727375731187,0.567630496434765,191.505919862286,5.75659287962957,0.0675911823748613,-2.73916437412487,0,0,0,4,401
90564,90564,487.2,BOIS BRULE R,163002,BOIS BRULE RIVER,2,4,82640.58624,109594.842319679,169.623534975369,224.948362725121,-0.282289395592102,-0.7033761735621,0.0321604659477712,0.0550847457627119,0.00126459344820961,1,-0.286941183225203,1,487.2,-0.282339940330871,0.754055432635639,0.754017320063981,46.67936,-91.59491,-0.0594270928052642,-1.87591518787365,-0.160277635046933,0.0670651975424793,0.00140167307728738,0.91667588558705,114.471043540044,4.6324817258522,0.0596110697960079,8.84684874642949,0,0.164855970833023,0,4,401
90583,90583,332.05,KEWAUNEE R,313038,KEWAUNEE RIVER NEAR KEWAUNEE WI,3,4,380809.1308,495666.178227456,1146.84273693721,1492.74560526263,-0.263604391801923,-0.666836155350623,0.0610195692873796,0.0550847457627119,0.0022228365133349,1,-0.272034741331425,1,332.05,-0.263781775224775,0.768277416389001,0.768141148797345,44.45745,-87.55573,-0.0587175473802318,-0.387754902782595,-1.99502670955851,-1.39294505419819,-0.0196215394745092,0.218610135633919,162.568848627868,2.97441981356746,-0.108753716560668,-7.58813749831973,0.290406680023668,0.128460228858945,0,4,403
90214,90214,1807.74,OCONTO R,4071000,OCONTO RIVER NEAR GILLETT WI,4,4,325416.8245,509584.387580489,180.013068527554,281.890309215091,-0.448488569667774,-1.11242974241589,0.023331659116826,0.0550847457627119,0.00227405175152057,1,-0.453813931352256,1,1807.74,-0.44856390993877,0.638592610823659,0.638544500895634,44.86465,-88.30013,-0.000353707328995119,-1.15603591863689,-0.526419210820022,-0.588291432387887,-0.0108485029341367,0.567643010610484,132.750702682432,3.70061731958018,0.0673432421328764,16.3946475806858,0,0,-0.0012643014280138,4,403
90599,90599,2548.52,OCONTO R,433002,OCONTO RIVER NEAR OCONTO WI,5,4,566376.9709,862199.576552756,222.237600999796,338.313835697878,-0.420226888357592,-1.03907144562186,0.0171971884866766,0.0550847457627119,0.00145324396918897,1,-0.42388753169208,1,740.78,-0.611578778921556,0.656897760451805,0.542493714981844,44.88271,-87.88429,0.0222068541131754,-0.29740650566578,-0.815893697232026,-1.29788988939571,-0.0183086650371728,-0.130422739342647,95.8385319354504,1.85026786905224,0.0823191296831823,5.47832874824974,-0.0199976968155112,-0.072777052646819,-5.01309051551865e-07,4,403
90223,90223,313.15,RED R,4077630,RED RIVER AT MORGAN ROAD NEAR MORGAN WI,6,4,138169.3425,115907.775779133,441.224149768482,370.13500168971,0.175685213916045,0.443893365135394,0.0587550652466291,0.0550847457627119,0.000946142641073457,1,0.181085587208225,1,313.15,0.175514506213409,1.19206275481714,1.1918592778909,44.89814,-88.84409,0,-0.925304753170746,-0.786732336947181,-1.88403121850281,-0.0244120915564726,2.5028351437852e-05,202.514071527528,3.70049494736662,0.0673447268049841,17.6934559439724,0,1.01830148500195,0,4,403
90684,90684,878.18,ELKHART R,LMJ190-0006,Elkhart River,7,4,960006.8084,1439161.41573064,1093.1777180077,1638.80003613227,-0.404875496231195,-0.996477386622458,0.00803208006280081,0.0550847457627119,0.000618474708061094,1,-0.40651135355719,1,878.18,-0.405010917984125,0.667059857154813,0.666969528855995,41.50778,-85.75944,-0.0479699584196813,-0.445572107019039,-0.494361371252326,-2.56307760913162,-0.0292021054648605,0.220712517154698,18.6325116045938,-0.00681205322159885,-0.202282120656937,3.36839922373645,0.0692664078239089,0.163658172821981,0,4,405
90685,90685,1788.5,ELKHART R,LMJ210-0008,Elkhart River,8,4,2270760.481,2371224.22683645,1269.64522281241,1325.81729205281,-0.0432915841429153,-0.106390408169792,0.00507225559864391,0.0550847457627119,4.43885732796778e-06,1,-0.0434017965798455,1,910.32,-0.226412311681978,0.957632119012853,0.797389260970521,41.68778,-85.97222,-0.0486816346117558,-0.222512310225683,-0.554615078010582,-1.39293217932825,-0.0197106072012479,0.569732877955545,23.9612176506091,-0.00681205322159885,-0.0670967865629993,2.10980875006999,0,0.163658172821981,4.18593058045807e-05,4,405
91279,91279,560.15,BATTLE CR,130202,BATTLE CREEK R 9 MILE RD PENNFIELD TWP SEC 21,9,4,368216.8208,487196.664509192,657.353960189235,869.761072050686,-0.279995918503785,-0.691620415727477,0.0151789380958368,0.0550847457627119,0.00056712176975158,1,-0.282145440648805,1,560.15,-0.280099869004273,0.755786826190501,0.75570826585492,42.36417,-85.12222,-0.0486816346117558,-0.686256381583721,-0.423493021852719,-2.33386629950429,-0.0380192722384208,0.349020360800847,66.5528340168166,1.13084162552326,-0.0414089897556837,8.8066308568094,0,0.163650957171312,0,4,405
91283,91283,961.01,GRAND R,380031x,GRAND R AT MAPLE GROVE RD RIVES TWP SEC 35,10,4,734480.7959,505017.348234933,764.280076065806,525.506860734991,0.374571067832873,0.93048848003412,0.0262757349769453,0.0550847457627119,0.00179720463191941,1,0.379591284825969,1,961.01,0.374467117332385,1.45436745582514,1.45421628145768,42.34167,-84.40163,-0.338634282939025,-0.686259659946402,-0.233088533426657,-1.45787302332983,-0.0183086650371728,0.916663371411331,95.8417012689433,-0.205748481734998,0.0259357370493004,8.19744456478622,0.110578065400758,0,0.0297303839568091,4,405
90251,90251,1831.99,PERE MARQUETTE R,4122500,PERE MARQUETTE RIVER AT SCOTTVILLE MI,11,4,360381.6147,557021.477523184,196.715928962494,304.052684525125,-0.435440287634536,-1.08384954907175,0.0301406661910283,0.0550847457627119,0.00280826926998559,1,-0.442154687261798,1,1831.99,-0.435499415442154,0.646979747176806,0.646941493813712,43.94469,-86.27918,0,-1.41271204635792,-0.262249893711501,-0.876019025914346,-0.0108485029341367,0.504508994108503,90.5140516674257,1.85703913153598,0.0673462114770918,17.0441725367724,0,0,0,4,406
