waterid,demtarea,rchname,station_id,station_name,staid,huc2,standardResids,Resids,leverage,leverageCrit,CooksD,CooksDpvalue,weight,tiarea,residCheck
90583,332.05,KEWAUNEE R,313038,KEWAUNEE RIVER NEAR KEWAUNEE WI,3,4,-0.748736183342135,-0.38778804658708,0.0391969011565523,0.0169491525423729,0.0057176160725986,0.999992685969993,1,332.05,0.748736183342135
90253,791.93,CLINTON R,4161820,CLINTON RIVER AT STERLING HEIGHTS MI,14,4,-0.195689975728544,-0.102438176126693,0.0185013246467437,0.0169491525423729,0.000180463872921111,0.999999998692573,1,791.93,0.195689975728544
90285,372.37,BUFFALO CR,4214500,BUFFALO CREEK AT GARDENVILLE NY,28,4,0.0403370466279742,0.021064194220715,0.0232471020309493,0.0169491525423729,9.68126964274115e-06,0.999999999999128,1,372.37,0.0403370466279742
90105,1250.43,STILLWATER R,3265000,Stillwater River at Pleasant Hill OH,82,5,0.984634778164811,0.514988642428595,0.020175800429533,0.0169491525423729,0.00499083214240754,0.999994786626846,1,1250.43,0.984634778164811
90697,251.88,S ELKHORN CR,PRI034,SOUTH ELKHORN CREEK NEAR MIDWAY,96,5,1.2237076643272,0.629726277661403,0.0514691205088107,0.0169491525423729,0.0203137752043713,0.999830480221832,1,251.88,1.2237076643272
90140,805.33,WABASH R,3322500,WABASH RIVER NEAR NEW CORYDON IND,100,5,0.528712748526792,0.275791377321907,0.0254031476898183,0.0169491525423729,0.00182155421727034,0.999999578045545,1,805.33,0.528712748526792
90152,724.29,VERMILION R N FK,3338780,NORTH FORK VERMILION RIVER NEAR BISMARCK IL,116,5,3.23053971593571,1.697476657809,0.0110811515158576,0.0169491525423729,0.0292357619154866,0.999585437404391,1,724.29,3.23053971593571
90785,764.35,WHITE LICK CR,WWU150-0007,White Lick Cr,121,5,-0.133345838558541,-0.0696349128258493,0.023216442074238,0.0169491525423729,0.000105656511301096,0.999999999657042,1,764.35,0.133345838558541
90552,1728.86,BLACK R,103094,BLACK RIVER,158,7,-1.06941965742885,-0.555322700069505,0.0341765864617042,0.0169491525423729,0.0101173619754546,0.999969775742597,1,1728.86,1.06941965742885
90591,576.85,BIG EAU PLEINE R,373325,BIG EAU PLEINE RIVER AT STRATFORD WI,170,7,-0.607432228070162,-0.315664711498735,0.0327035141886873,0.0169491525423729,0.00311867760647329,0.999998385366934,1,576.85,0.607432228070162
91339,1454.69,BARABOO R,573081,BARABOO RIVER 1994 MILWAUKEE BRIDGE,171,7,-1.26404148237055,-0.662012901461925,0.0175432180046474,0.0169491525423729,0.00713277405410289,0.999987318771734,1,1454.69,1.26404148237055
90390,385.19,KICKAPOO R,5407500,KICKAPOO RIVER AT ONTARIO WI,174,7,-2.09312687466419,-1.09398499759396,0.0215585857907671,0.0169491525423729,0.0241332914696702,0.999740992105805,1,385.19,2.09312687466419
91235,582.51,IOWA R S FK,5451210,South Fork Iowa River NE of New Providence IA,202,7,1.99959323290824,1.0429972519339,0.0254901943890414,0.0169491525423729,0.0261463011705928,0.999684694467543,1,582.51,1.99959323290824
90619,483.54,FOX R,683096,Fox (IL) R. below Waukesha,226,7,0.0416581773269729,0.0216775569897152,0.0301080686523092,0.0169491525423729,1.34679063719923e-05,0.99999999999801,1,483.54,0.0416581773269729
90337,2327.27,DES LACS R,5116500,DES LACS RIVER AT FOXHOLM ND,289,9,-7.69063753333211,-4.03895741363559,0.0120907234622394,0.0169491525423729,0.180967221978862,0.969772613582242,1,2327.27,7.69063753333211
90323,2013.7,BALDHILL CR,5057200,BALDHILL CREEK NR DAZEY ND,290,9,-4.74692441591083,-2.49268138194237,0.0123294408740736,0.0169491525423729,0.0703227613639464,0.996542834654972,1,2013.7,4.74692441591083
65559,724.79,TURTLE R,5082625,TURTLE RIVER AT TURTLE R STATE PARK NR ARVILLA ND,292,9,-4.2804328220599,-2.24714948468105,0.0128304344053581,0.0169491525423729,0.059533988995779,0.997676045076606,1,724.79,4.2804328220599
65183,488,BEAVER CR,5064900,BEAVER CREEK NR FINLEY ND,302,9,-3.96828442983221,-2.08147999335505,0.0145329732236457,0.0169491525423729,0.0580574518205798,0.997811724161609,1,488,3.96828442983221
65188,829.4,KAWISHIWI R,5124480,KAWISHIWI RIVER NEAR ELY MN,303,9,-0.937870665604143,-0.491249577247254,0.017298370255768,0.0169491525423729,0.00387087748244322,0.999997232522824,1,829.4,0.937870665604143
91458,4566.21,OTTER TAIL R,S000-111,OTTER TAIL R BR ON CSAH-15 WEST OF FERGUS FALLS,305,9,-3.35696466491198,-1.77057919293867,0.00358473006141513,0.0169491525423729,0.0101356039466045,0.999969640314059,1,4566.21,3.35696466491198
65653,16887.5,RED R,5053800,RED RIVER OF THE NORTH ABOVE FARGO ND,312,9,-3.93340267900906,-2.07187731770913,0.00621038279590284,0.0169491525423729,0.0241713408271226,0.99973998771826,1,6358.85,3.93340267900906
65604,246.44,DUCK CR,4072050,DUCK CREEK AT SEMINARY ROAD NEAR ONEIDA WI,315,4,-0.344353069700693,-0.180045243263429,0.0208288975413602,0.0169491525423729,0.00063060240389777,0.999999970181942,1,246.44,0.344353069700693
91147,449.42,NIMISHILLEN CR,601940,NIMISHILLEN CRK DST N. INDUSTRY - HOWENSTINE RD.,318,5,0.774426953973392,0.402872801379186,0.0306554382160729,0.0169491525423729,0.00474165857931143,0.999995411121511,1,449.42,0.774426953973392
90067,163.85,COAL R CLEAR FK,3198350,CLEAR FORK AT WHITESVILLE WV,322,5,1.23904973619911,0.648903537230501,0.017605311564528,0.0169491525423729,0.00687820629669216,0.999988414847863,1,163.85,1.23904973619911
90807,536.12,ALLEN CR,4230500,OATKA CREEK AT GARBUTT NY,367,4,-0.202392169894441,-0.105458840527014,0.0275175493418547,0.0169491525423729,0.000289771322528984,0.99999999572934,1,536.12,0.202392169894441
90317,5728.82,SHEYENNE R,5056000,SHEYENNE RIVER NR WARWICK ND,371,9,-5.59721021023769,-2.94007987655015,0.0117240530513385,0.0169491525423729,0.0929143501033067,0.993335245630609,1,5728.82,5.59721021023769
90332,456.85,LITTLE S PEMBINA R,5099400,LITTLE SOUTH PEMBINA RIVER NR WALHALLA ND,372,9,-0.821961184471393,-0.430588493274424,0.0170635892196376,0.0169491525423729,0.00293215950781665,0.999998615597989,1,456.85,0.821961184471393
90373,15.26,EAGLE CR,5378183,JOOS VALLEY CREEK NEAR FOUNTAIN CITY WI,379,7,-2.36781050525375,-1.23454707802784,0.0263012165114664,0.0169491525423729,0.0378603917837791,0.99922094467507,1,15.26,2.36781050525375
90610,20832.61,WISCONSIN R,573052,Wisconsin R. at Wisconsin Del,386,7,-1.74830394803423,-0.908027031198458,0.0338003413435767,0.0169491525423729,0.026731793137958,0.999667094560232,1,5923.82,1.74830394803423
90473,1685.97,CHICAGO SHIP CANAL,5536995,CHICAGO SANITARY AND SHIP CANAL AT ROMEOVILLE IL,400,7,1.00326256996248,0.504804963090553,0.0931797400871085,0.0169491525423729,0.0258564863717625,0.999693200186603,1,1465.94,1.00326256996248
90476,248.16,DU PAGE R W BR,5540095,WEST BRANCH DU PAGE RIVER NEAR WARRENVILLE IL,401,7,-0.0279548519160785,-0.0143080921893972,0.061677200297226,0.0169491525423729,1.28418260626137e-05,0.999999999998233,1,248.16,0.0279548519160785
90479,843.04,DU PAGE R,5540500,DU PAGE RIVER AT SHOREWOOD IL,402,7,0.522391186864241,0.270925209219513,0.0365917662896334,0.0169491525423729,0.00259122253155827,0.999998982999464,1,594.88,0.522391186864241
90566,149.95,TWELVEPOLE CR BEECH FK,1BBFW0001,BEECH FORK LAKE,422,5,0.298547155782417,0.156287171132455,0.0184238755029162,0.0169491525423729,0.000418237421937486,0.999999989314044,1,149.95,0.298547155782417
90567,136.79,TWELVEPOLE CR E FK,1ELTW0031,East Fork Twelvepole Ck,423,5,-1.36894762534495,-0.71693141174984,0.0176081421743372,0.0169491525423729,0.00839735388980982,0.999980972361884,1,136.79,1.36894762534495
90568,72.55,KIAH CR,1ELTW0032,Kiah Creek,424,5,-1.13565611667017,-0.594788576266812,0.017495042491013,0.0169491525423729,0.00574134901891507,0.999992610150125,1,72.55,1.13565611667017
90623,228.27,DISMAL CR,6ADIS001.24,Dismal Creek RT. 666 BRIDGE,444,5,0.138396917316253,0.0724650376990432,0.0180092127711382,0.0169491525423729,8.78173156536042e-05,0.999999999783995,1,228.27,0.138396917316253
90883,226.31,KNOX CR,6AKOX008.11,Knox Creek RT. 697 AT STATE LINE,446,5,0.905273714304571,0.474100812717536,0.0176080824533792,0.0169491525423729,0.00367220664175559,0.99999757320364,1,226.31,0.905273714304571
90870,105.55,SLATE CR,6ASAT000.03,Slate Creek RT. 460 BRIDGE IN GRUNDY,547,5,1.7258827761439,0.903861864995079,0.0176081762996443,0.0169491525423729,0.0133472635681722,0.99993993102072,1,105.55,1.7258827761439
90894,534.08,JOHNS CR,1DEWW0001,JOHNS CR OF LEVISA FORK                       KY,551,5,5.48096444461989,2.86967570924037,0.0181280002140889,0.0169491525423729,0.138659299085492,0.98327294532577,1,534.08,5.48096444461989
90900,164.69,*C,PRI030,POND CREEK NEAR LOUISVILLE,554,5,1.15988811013028,0.596526864170842,0.0526051451700462,0.0169491525423729,0.0186753781061832,0.999862217905535,1,164.69,1.15988811013028
90946,132.28,HOLLY R RIGHT FK,1SUTW0008,RIGHT FK HOLLY RIVER                          WV,559,5,1.51138125360012,0.791525297940458,0.0176081762996443,0.0169491525423729,0.0102357037951345,0.999968890758714,1,132.28,1.51138125360012
65168,1824.24,CUYAHOGA R,4208000,Cuyahoga River at Independence OH,607,4,0.12983846764057,0.0669924402822435,0.0464399785335285,0.0169491525423729,0.000205253582867828,0.999999998196362,1,1206.08,0.12983846764057
91226,2028.58,CUYAHOGA R,502130,CUYAHOGA R. AT CLEVELAND - LOWER HARVARD AVE.,608,4,0.413561566214922,0.215868193798269,0.0241115580525166,0.0169491525423729,0.00105644149658867,0.999999891764087,1,204.34,0.413561566214922
91223,732.21,ROCKY R,501810,ROCKY R. AT FAIRVIEW PARK - PURITAS RD (RM 8.18),609,4,-0.469423122617835,-0.244297036818862,0.029913090599752,0.0169491525423729,0.0016987114221523,0.999999645549776,1,732.21,0.469423122617835
90026,2754.08,MAHONING R,3099500,Mahoning River at Lowellville OH,613,5,-0.243276431135656,-0.127292556382795,0.0193610333931739,0.0169491525423729,0.000292118773483379,0.99999999564234,1,1271.89,0.243276431135656
90469,314.28,SALT CR,5531500,SALT CREEK AT WESTERN SPRINGS IL,616,7,0.487789267346235,0.247861112202722,0.0751836287843635,0.0169491525423729,0.00483584379306666,0.999995180655022,1,314.28,0.487789267346235
91162,1968.47,DES PLAINS R,5534050,DES PLAINES RIVER AT LOCKPORT IL,618,7,-2.61133176282918,-1.33459756135879,0.0644225339158261,0.0169491525423729,0.117387583115929,0.988548650288425,1,254.51,2.61133176282918
91341,1199.06,ROCK R,5424057,ROCK RIVER AT HORICON WI,665,7,1.23128498635062,0.644959856093097,0.0172311067810286,0.0169491525423729,0.00664536666610178,0.999989366095112,1,1199.06,1.23128498635062
90407,1448.67,ROCK R,5424082,ROCK RIVER AT HUSTISFORD WI,666,7,-3.79938791260506,-2.00736564672154,0.000163692713494165,0.0169491525423729,0.000590837057698561,0.99999997466093,1,249.61,3.79938791260506
90614,1089.27,SHEBOYGAN R,603095,Sheboygan R. at Esslingen Par,676,4,-0.783340196114321,-0.409385212226484,0.0217121064926276,0.0169491525423729,0.00340467855137294,0.999997990376648,1,1089.27,0.783340196114321
65153,1361.89,MANITOWOC R,4085427,MANITOWOC RIVER AT MANITOWOC WI,677,4,-1.57037273248045,-0.816665863597805,0.0313062102237165,0.0169491525423729,0.019924594052985,0.999838370576803,1,1361.89,1.57037273248045
91473,11677.52,SHEYENNE R,380153,SHEYENNE RIVER - BALHILL DAM,700,9,-3.18024032068262,-1.67772958258512,0.00315588943339735,0.0169491525423729,0.00800487251126179,0.999983106450187,1,830.04,3.18024032068262
